km_driven,mileage,engine,max_power,seats,no. of years,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
18945,21.1,814.0,55.2,5,7,0,0,1,1,0,1,0,0,0,0
108000,19.3,1248.0,73.9,5,9,1,0,0,1,0,1,0,0,0,0
28156,17.09,2993.0,261.4,4,3,1,0,0,0,0,0,0,0,0,0
33000,21.1,814.0,55.2,5,3,0,0,1,1,0,1,0,0,0,0
100000,23.4,1248.0,74.0,5,7,1,0,0,1,0,1,0,0,0,0
139000,20.77,1248.0,88.76,7,8,1,0,0,1,0,1,0,0,0,0
40000,20.73,1373.0,91.1,5,5,0,0,1,1,0,1,0,1,0,0
20000,13.68,2393.0,147.8,8,3,1,0,0,1,0,1,0,0,0,0
207890,13.6,2523.0,63.0,7,14,1,0,0,1,0,1,0,1,0,0
200400,19.81,1086.0,68.05,5,11,0,0,1,1,0,1,0,1,0,0
90000,12.6,1586.0,103.3,5,12,0,0,1,1,0,0,0,1,0,0
30000,21.19,1396.0,88.76,5,3,1,0,0,1,0,1,0,0,0,0
53512,19.7,796.0,46.3,5,14,0,0,1,0,0,1,0,1,0,0
40906,21.66,1498.0,108.62,5,4,1,0,0,0,0,1,0,0,0,0
80000,26.59,1248.0,74.0,5,5,1,0,0,1,0,1,0,1,0,0
70000,21.9,1396.0,88.76,5,8,1,0,0,1,0,1,0,1,0,0
25000,20.3,1086.0,68.0,5,3,0,0,1,1,0,1,0,0,0,0
80000,13.93,2179.0,138.03,7,10,1,0,0,1,0,1,0,1,0,0
60000,28.09,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,0
45000,19.33,1999.0,177.0,5,4,1,0,0,0,0,0,0,0,0,0
30000,23.01,999.0,67.0,5,4,0,0,1,1,0,1,0,0,0,0
53000,20.14,1498.0,88.0,5,3,1,0,0,1,0,1,0,0,0,0
100750,16.1,1298.0,88.2,5,14,0,0,1,1,0,1,0,1,0,0
90000,13.55,2179.0,118.35,7,10,1,0,0,1,0,1,0,1,0,0
30000,23.0,1498.0,98.96,5,2,1,0,0,1,0,1,0,0,0,0
29000,24.0,1186.0,73.97,5,4,1,0,0,0,0,1,0,1,0,0
39414,18.9,1197.0,81.86,5,6,0,0,1,0,0,1,0,0,0,0
125000,12.99,2494.0,100.6,7,6,1,0,0,1,0,1,0,0,0,0
22000,21.56,1462.0,103.25,5,3,0,0,1,1,0,1,0,1,0,0
91500,10.0,2148.0,170.0,5,8,1,0,0,0,0,0,0,0,0,0
30000,16.5,995.0,63.0,5,12,0,0,1,1,0,1,0,0,0,0
15000,22.95,1248.0,74.0,5,2,1,0,0,1,0,1,0,0,0,0
25000,25.5,1498.0,98.6,5,3,1,0,0,1,0,1,0,0,0,0
35000,22.74,796.0,47.3,5,5,0,0,1,1,0,1,0,1,0,0
31000,18.9,998.0,67.1,5,9,0,0,1,1,0,1,0,0,0,0
62000,14.0,796.0,35.0,5,9,0,0,1,1,0,1,0,0,0,0
70000,19.1,1197.0,85.8,5,7,0,0,1,1,0,1,0,1,0,0
56000,17.4,1497.0,117.3,5,7,0,0,1,1,0,1,0,0,0,0
35000,20.45,1461.0,83.8,5,5,1,0,0,1,0,1,0,0,0,0
60000,19.09,1405.0,69.01,5,5,1,0,0,1,0,1,0,0,0,0
97000,25.8,1498.0,98.6,5,6,1,0,0,1,0,1,0,1,0,0
70000,13.45,1086.0,62.1,5,11,0,1,0,1,0,1,0,0,0,1
60000,14.49,1399.0,92.7,5,10,0,0,1,1,0,1,0,1,0,0
90000,19.7,796.0,46.3,5,14,0,0,1,1,0,1,0,1,0,0
48000,21.7,1498.0,98.96,5,7,1,0,0,1,0,1,0,0,0,0
140000,12.8,2494.0,102.0,8,15,1,0,0,1,0,1,0,1,0,0
110000,19.1,1405.0,70.0,5,8,1,0,0,1,0,1,0,0,0,0
60000,18.6,1199.0,79.4,5,10,0,0,1,1,0,1,0,0,0,0
50000,24.3,1248.0,88.5,5,3,1,0,0,1,0,0,0,1,0,0
15000,28.4,1248.0,74.02,5,3,1,0,0,1,0,1,0,0,0,0
160000,13.5,2477.0,178.0,7,6,1,0,0,1,0,1,0,1,0,0
30000,22.74,796.0,47.3,5,5,0,0,1,1,0,1,0,0,0,0
101500,21.14,1498.0,103.52,5,6,1,0,0,1,0,1,0,1,0,0
45000,24.3,1248.0,88.5,5,5,1,0,0,1,0,1,0,0,0,0
90000,26.0,1498.0,98.6,5,7,1,0,0,1,0,1,0,0,0,0
80000,23.59,1364.0,67.05,5,5,1,0,0,1,0,1,0,1,0,0
120000,12.05,2179.0,120.0,8,10,1,0,0,1,0,1,0,1,0,0
25538,16.78,1496.0,88.73,5,4,0,0,1,0,1,1,0,0,0,0
100000,20.54,1598.0,103.6,5,9,1,0,0,1,0,1,0,1,0,0
80000,17.1,1956.0,170.0,5,3,1,0,0,1,0,1,0,0,0,0
60000,22.74,796.0,47.3,5,8,0,0,1,1,0,1,0,1,0,0
116700,15.0,1368.0,90.0,5,11,0,0,1,1,0,1,1,0,0,0
145000,12.99,2494.0,100.0,8,9,1,0,0,1,0,1,0,1,0,0
10000,21.1,814.0,55.2,5,3,0,0,1,1,0,1,0,0,0,0
41000,18.7,1199.0,88.7,5,5,0,0,1,1,0,1,0,0,0,0
40000,11.18,2696.0,184.0,7,8,1,0,0,1,0,0,0,0,0,0
50000,15.3,1193.0,65.3,5,14,0,0,1,1,0,1,0,0,0,0
90000,15.37,1196.0,73.0,5,4,0,0,1,1,0,1,0,0,0,0
100000,25.44,936.0,57.6,5,9,1,0,0,1,0,1,0,0,0,1
70000,16.36,2179.0,187.7,5,6,1,0,0,1,0,0,0,1,0,0
50000,26.21,1248.0,88.5,5,6,1,0,0,1,0,1,0,0,0,0
120000,21.8,1461.0,78.0,5,9,1,0,0,1,0,1,0,1,0,0
30000,24.7,796.0,47.3,5,3,0,0,1,1,0,1,0,0,0,0
100875,11.79,2179.0,120.0,8,11,1,0,0,1,0,0,0,0,0,0
57000,26.59,1248.0,74.0,5,6,1,0,0,1,0,1,0,1,0,0
110000,17.7,1497.0,78.0,5,13,0,0,1,1,0,1,0,1,0,0
70000,16.2,1493.0,110.0,5,10,1,0,0,1,0,1,0,0,0,1
58000,24.7,796.0,47.3,5,4,0,0,1,1,0,1,0,0,0,0
36000,23.1,998.0,67.04,5,4,0,0,1,1,0,1,0,0,0,0
80000,23.9,1582.0,126.32,5,6,1,0,0,1,0,1,0,0,0,0
120000,18.8,1248.0,90.0,5,11,1,0,0,1,0,1,0,0,0,1
120000,22.32,1582.0,126.32,5,7,1,0,0,1,0,1,0,0,0,1
60000,19.7,796.0,46.3,5,14,0,0,1,1,0,1,0,0,0,0
90000,17.8,1248.0,75.0,5,14,1,0,0,1,0,1,1,0,0,0
40000,23.84,1199.0,84.0,5,4,0,0,1,1,0,1,0,0,0,0
90000,20.51,998.0,67.04,5,8,0,0,1,1,0,1,0,1,0,0
32995,20.52,1197.0,81.8,5,3,0,0,1,0,0,0,0,0,0,0
168000,12.8,2494.0,102.0,8,10,1,0,0,1,0,1,0,1,0,0
70000,20.36,1197.0,78.9,5,12,0,0,1,1,0,1,0,1,0,0
42000,20.63,1198.0,67.0,5,5,0,0,1,1,0,1,0,0,0,0
40000,18.49,1493.0,100.0,7,4,1,0,0,0,0,1,0,0,0,0
160000,13.93,2956.0,138.1,7,14,1,0,0,1,0,1,0,1,0,0
166000,12.05,2179.0,120.0,8,11,1,0,0,1,0,1,0,0,0,1
231438,18.4,1248.0,75.0,5,9,1,0,0,1,0,1,0,1,0,0
15000,17.5,1199.0,88.7,5,4,0,0,1,1,0,1,0,0,0,0
52000,27.39,1248.0,74.0,5,5,1,0,0,0,0,1,0,0,0,0
45000,19.33,1999.0,177.0,5,4,1,0,0,0,0,0,0,0,0,0
110000,16.2,1493.0,110.0,5,10,1,0,0,1,0,1,0,1,0,0
90165,17.8,1399.0,67.0,5,9,1,0,0,0,0,1,0,0,0,0
190000,19.3,1248.0,73.9,5,11,1,0,0,1,0,1,0,1,0,0
67000,15.4,1997.0,120.0,7,5,1,0,0,1,0,1,0,0,0,0
58000,19.67,1582.0,126.2,5,5,1,0,0,1,0,1,0,0,0,0
20000,18.0,1969.0,190.0,5,2,1,0,0,1,0,0,0,0,0,0
90000,18.6,1199.0,79.4,5,10,0,0,1,1,0,1,0,1,0,0
35000,17.0,1197.0,80.0,5,4,0,0,1,0,0,1,0,0,0,0
75000,20.52,1197.0,81.8,5,6,0,0,1,0,0,1,0,0,0,0
43000,18.7,1199.0,88.7,5,6,0,0,1,0,0,1,0,0,0,0
36000,27.39,1248.0,74.0,5,4,1,0,0,1,0,1,0,0,0,0
79328,12.99,2494.0,100.6,7,8,1,0,0,0,1,1,0,1,0,0
10000,17.0,1591.0,121.3,5,2,0,0,1,1,0,1,0,0,0,0
70000,15.96,2523.0,62.1,7,4,1,0,0,1,0,1,0,1,0,0
110000,20.51,998.0,67.04,5,6,0,0,1,1,0,1,0,0,0,0
35000,21.5,1497.0,108.5,5,4,1,0,0,1,0,1,0,0,0,0
70000,26.59,1248.0,74.0,5,5,1,0,0,1,0,1,0,0,0,0
120000,17.3,1061.0,57.5,5,15,0,1,0,1,0,1,0,0,0,1
90000,19.0,998.0,67.1,5,9,0,0,1,1,0,1,0,0,0,0
24522,20.4,1197.0,81.8,5,4,0,0,1,0,0,1,0,0,0,0
90000,18.9,998.0,67.1,5,17,0,0,1,1,0,1,0,0,0,1
32000,18.15,1198.0,82.0,6,4,0,0,1,1,0,1,0,1,0,0
120000,15.1,2179.0,140.0,7,7,1,0,0,1,0,1,0,0,0,0
110000,16.0,2179.0,140.0,7,6,1,0,0,1,0,1,0,0,0,0
15000,22.05,796.0,47.3,5,1,0,0,1,1,0,1,0,0,0,0
100000,17.3,993.0,60.0,5,19,0,0,1,1,0,1,0,1,0,0
120000,14.0,2523.0,83.0,7,15,1,0,0,1,0,1,0,1,0,0
101000,21.9,1396.0,88.76,5,8,1,0,0,0,0,1,0,0,0,0
140000,17.7,1497.0,78.0,5,15,0,0,1,1,0,1,0,0,0,1
100000,22.9,1248.0,74.0,5,10,1,0,0,1,0,1,0,1,0,0
120000,14.02,2179.0,118.3,7,7,1,0,0,1,0,1,0,1,0,0
51000,14.74,2993.0,270.9,5,7,1,0,0,1,0,0,0,0,0,0
140000,20.45,1461.0,83.8,5,6,1,0,0,1,0,1,0,1,0,0
140000,18.9,998.0,67.1,5,16,0,0,1,1,0,1,0,1,0,0
25000,20.85,1197.0,83.14,5,6,0,0,1,1,0,1,0,1,0,0
70000,15.04,2755.0,174.5,7,4,1,0,0,1,0,0,0,0,0,0
110000,12.8,1493.0,100.0,5,17,0,0,1,1,0,1,0,0,0,1
100000,19.3,1248.0,73.9,5,9,1,0,0,1,0,1,0,0,0,1
25000,24.7,796.0,47.3,5,4,0,0,1,1,0,1,0,0,0,0
35000,17.0,1497.0,118.0,5,10,0,0,1,1,0,1,0,0,0,0
81000,28.09,1248.0,88.5,5,5,1,0,0,0,0,1,0,1,0,0
50000,15.37,1196.0,73.0,7,10,0,0,1,1,0,1,0,1,0,0
127700,11.36,2755.0,171.5,7,5,1,0,0,0,0,0,0,1,0,0
25000,23.84,1199.0,84.0,5,4,0,0,1,1,0,1,0,0,0,0
35000,21.5,1497.0,108.5,5,4,1,0,0,1,0,1,0,0,0,0
7500,16.78,1995.0,190.0,5,2,1,0,0,0,0,0,0,0,0,0
79328,12.99,2494.0,100.6,7,8,1,0,0,0,1,1,0,1,0,0
90000,22.71,1461.0,84.8,5,4,1,0,0,1,0,1,0,1,0,0
151000,12.8,2494.0,102.0,8,9,1,0,0,1,0,1,0,0,0,0
110000,13.49,2179.0,138.03,5,7,1,0,0,1,0,1,0,1,0,0
110000,12.05,2179.0,120.0,8,10,1,0,0,1,0,1,0,1,0,0
50000,14.0,2523.0,75.0,8,7,1,0,0,1,0,1,0,0,0,0
45000,15.5,1198.0,86.7,5,6,0,0,1,1,0,0,0,0,0,0
65000,25.5,1498.0,98.6,5,4,1,0,0,1,0,1,0,1,0,0
50000,21.1,814.0,55.2,5,4,0,0,1,1,0,1,0,0,0,0
60000,22.3,1248.0,74.0,5,9,1,0,0,1,0,1,0,0,0,0
150000,18.1,1493.0,110.0,5,14,1,0,0,1,0,1,0,1,0,0
120000,17.5,1396.0,70.0,5,13,1,0,0,1,0,1,0,0,0,1
96272,25.44,936.0,57.6,5,8,1,0,0,1,0,1,0,0,0,0
44000,16.1,1298.0,88.2,5,15,0,0,1,1,0,1,0,1,0,0
120000,10.91,3198.0,197.0,7,5,1,0,0,1,0,0,0,1,0,0
93000,21.9,1396.0,90.0,5,10,1,0,0,1,0,1,0,1,0,0
68000,19.01,1461.0,108.45,5,7,1,0,0,1,0,1,0,1,0,0
56494,18.2,1199.0,88.7,5,5,0,0,1,0,1,1,0,0,0,0
80000,24.0,1186.0,73.97,5,4,1,0,0,1,0,1,0,1,0,0
38000,22.07,1199.0,73.9,5,8,1,0,0,1,0,1,0,0,0,0
20000,22.74,796.0,47.3,5,6,0,0,1,1,0,1,0,0,0,0
15000,23.84,1199.0,84.0,5,4,0,0,1,1,0,1,0,0,0,0
20000,19.81,1086.0,68.05,5,9,0,0,1,1,0,1,0,0,0,1
70000,18.6,1197.0,81.83,5,6,0,0,1,1,0,1,0,0,0,0
25000,23.84,1199.0,84.0,5,4,0,0,1,1,0,1,0,0,0,0
5000,25.17,799.0,53.3,5,4,0,0,1,1,0,1,0,0,0,0
55161,17.8,1497.0,117.3,5,5,0,0,1,0,0,1,0,0,0,0
120000,15.6,1196.0,70.0,5,11,0,0,1,1,0,1,0,0,0,1
70000,15.4,2179.0,120.0,7,6,1,0,0,1,0,1,0,0,0,0
60000,19.7,796.0,46.3,5,14,0,0,1,1,0,1,0,0,0,1
13000,21.4,1197.0,83.1,5,3,0,0,1,1,0,1,0,0,0,0
120000,15.96,2523.0,62.1,9,5,1,0,0,1,0,1,0,0,0,0
50000,23.1,998.0,67.04,5,7,0,0,1,1,0,1,0,0,0,0
50000,26.59,1248.0,74.0,5,5,1,0,0,1,0,0,0,1,0,0
250000,12.8,2494.0,102.0,7,10,1,0,0,1,0,1,0,1,0,0
9000,13.6,1999.0,177.0,5,4,1,0,0,0,0,0,0,0,0,0
255000,13.0,2489.0,95.0,8,11,1,0,0,1,0,1,0,1,0,0
112000,20.0,1399.0,68.0,5,9,1,0,0,1,0,1,0,1,0,0
15000,22.0,1197.0,81.8,5,4,0,0,1,1,0,1,0,0,0,0
25000,15.1,2179.0,152.87,7,2,1,0,0,1,0,0,0,1,0,0
60000,18.9,998.0,67.1,5,10,0,0,1,1,0,1,0,0,0,0
21500,19.34,1198.0,76.0,5,4,0,0,1,1,0,0,0,0,0,0
35000,21.4,1197.0,83.1,5,4,0,0,1,1,0,1,0,0,0,0
62000,16.1,796.0,37.0,4,18,0,0,1,1,0,1,0,0,0,0
70000,16.1,796.0,37.0,4,9,0,0,1,1,0,1,0,1,0,0
45000,19.33,1999.0,177.0,5,4,1,0,0,0,0,0,0,0,0,0
60000,24.0,1120.0,70.0,5,6,1,0,0,1,0,1,0,0,0,0
34000,20.51,998.0,67.04,5,6,0,0,1,1,0,1,0,0,0,0
150000,19.7,796.0,46.3,5,15,0,0,1,1,0,1,0,1,0,0
10000,21.21,1197.0,81.8,5,2,0,0,1,1,0,0,0,0,0,0
30000,21.1,814.0,55.2,5,5,0,0,1,1,0,1,0,0,0,0
100000,17.8,1248.0,75.0,5,14,1,0,0,1,0,1,0,1,0,0
33033,19.4,1198.0,86.8,5,7,0,0,1,0,0,1,0,0,0,0
80000,16.1,796.0,37.0,4,19,0,0,1,1,0,1,0,0,0,0
170000,20.45,1461.0,83.8,5,8,1,0,0,1,0,1,0,0,0,0
162500,19.4,1405.0,70.0,5,8,1,0,0,1,0,1,0,0,0,0
68000,23.4,1248.0,74.0,5,9,1,0,0,1,0,1,0,0,0,0
20000,12.55,2982.0,168.5,7,6,1,0,0,1,0,1,0,0,0,0
60000,19.7,796.0,46.3,5,10,0,0,1,1,0,1,0,0,0,0
60000,16.1,796.0,37.0,4,14,0,0,1,1,0,1,0,1,0,0
40000,23.95,998.0,67.1,5,4,0,0,1,1,0,1,0,0,0,0
110000,14.4,2179.0,120.0,7,13,1,0,0,1,0,1,0,0,0,1
11000,14.3,1598.0,103.5,5,5,0,0,1,0,0,0,0,0,0,0
100000,17.8,1399.0,67.0,5,12,1,0,0,1,0,1,0,1,0,0
25538,16.78,1496.0,88.73,5,4,0,0,1,0,1,1,0,0,0,0
9599,17.8,1497.0,117.3,5,6,0,0,1,0,0,1,0,0,0,0
80000,16.0,995.0,63.0,5,13,0,0,1,1,0,1,0,0,0,0
20000,22.37,2487.0,214.56,5,2,0,0,1,0,0,0,0,0,0,0
110000,16.78,1496.0,88.73,5,6,0,0,1,1,0,1,0,0,0,1
70000,15.4,1997.0,120.0,7,6,1,0,0,1,0,1,0,0,0,0
120000,23.2,1248.0,73.94,5,8,1,0,0,1,0,1,0,0,0,0
19100,19.0,1194.0,94.68,5,3,0,0,1,1,0,1,0,0,0,0
110000,13.6,2523.0,63.0,7,14,1,0,0,1,0,1,0,0,0,1
20000,18.9,1197.0,81.86,5,2,0,0,1,1,0,1,0,0,0,0
29000,24.0,1186.0,73.97,5,3,1,0,0,1,0,1,0,0,0,0
90000,13.6,2523.0,63.0,7,10,1,0,0,1,0,1,0,0,0,0
40000,19.7,796.0,46.3,5,16,0,0,1,1,0,1,0,1,0,0
15000,25.4,624.0,37.5,4,6,0,0,1,1,0,1,0,0,0,0
35000,24.7,796.0,47.3,5,4,0,0,1,1,0,1,0,0,0,0
9000,13.6,1999.0,177.0,5,4,1,0,0,0,0,0,0,0,0,0
89000,23.0,1396.0,90.0,5,10,1,0,0,1,0,1,0,0,0,0
37944,18.4,1248.0,75.0,5,11,1,0,0,1,0,1,0,0,0,0
103000,25.6,1498.0,97.9,5,4,1,0,0,0,0,1,0,0,0,0
90000,14.09,1596.0,99.6,5,8,0,0,1,1,0,1,0,0,0,0
25000,19.67,1582.0,126.2,5,4,1,0,0,1,0,1,0,0,0,0
76000,16.1,796.0,37.0,4,9,0,0,1,1,0,1,0,0,0,0
50000,27.3,1498.0,98.6,5,4,1,0,0,1,0,1,0,0,0,0
60000,20.5,1598.0,103.5,5,9,1,0,0,1,0,1,0,0,0,0
20000,22.37,2487.0,214.56,5,2,0,0,1,0,0,0,0,0,0,0
35000,20.3,998.0,68.05,5,4,0,0,1,1,0,1,0,1,0,0
20000,17.8,1493.0,113.4,5,2,1,0,0,1,0,0,0,0,0,0
125000,21.04,1461.0,83.8,8,6,1,0,0,1,0,1,0,0,0,0
60000,27.39,1248.0,74.0,5,3,1,0,0,1,0,1,0,0,0,0
120000,13.5,2609.0,115.0,5,8,1,0,0,1,0,1,0,1,0,0
25000,25.17,799.0,53.3,5,4,0,0,1,1,0,1,0,0,0,0
100000,17.8,1248.0,75.0,5,13,1,0,0,1,0,1,0,1,0,0
25000,23.95,998.0,67.05,5,2,0,0,1,1,0,1,0,0,0,0
11000,15.8,1591.0,121.3,5,3,0,0,1,1,0,1,0,0,0,0
92000,21.9,1498.0,98.6,7,5,1,0,0,1,0,1,0,0,0,0
146000,14.0,2498.0,112.0,7,11,1,0,0,1,0,1,1,0,0,0
90000,25.8,1498.0,98.6,5,6,1,0,0,1,0,1,0,1,0,0
219000,13.6,2523.0,63.0,7,13,1,0,0,1,0,1,0,1,0,0
40000,18.6,1197.0,81.83,5,3,0,0,1,1,0,1,0,0,0,0
110000,20.36,1197.0,78.9,5,13,0,0,1,1,0,1,0,1,0,0
121000,12.08,2999.0,161.0,7,5,1,0,0,0,0,0,0,0,0,0
60000,11.0,2993.0,235.0,5,13,1,0,0,1,0,0,0,0,0,1
35000,14.3,1598.0,103.5,5,8,0,0,1,1,0,0,0,1,0,0
43000,20.3,998.0,68.05,5,6,0,0,1,1,0,1,0,1,0,0
28182,14.3,1598.0,103.52,5,5,0,0,1,0,1,0,0,0,0,0
63000,18.9,1061.0,67.0,5,14,0,0,1,1,0,0,0,0,0,1
34000,22.0,1498.0,108.495,5,4,1,0,0,1,0,0,0,0,0,0
20000,22.37,2487.0,214.56,5,2,0,0,1,0,0,0,0,0,0,0
80000,15.9,1298.0,85.0,5,16,0,0,1,1,0,1,0,0,0,1
15000,21.21,1197.0,81.8,5,2,0,0,1,1,0,1,0,0,0,0
50000,16.0,2179.0,140.0,7,5,1,0,0,1,0,0,0,0,0,0
35000,16.55,2498.0,105.0,6,3,1,0,0,1,0,1,0,0,0,0
50074,24.0,1120.0,70.0,5,7,1,0,0,1,0,1,0,0,0,0
60000,19.4,1198.0,86.8,5,9,0,0,1,1,0,1,0,0,0,0
110000,17.8,1248.0,75.0,5,11,1,0,0,1,0,1,0,0,0,1
68089,19.16,2494.0,157.7,5,5,0,0,1,0,1,0,0,0,0,0
69123,17.1,1956.0,170.0,5,4,1,0,0,0,0,1,0,0,0,0
30000,25.2,1248.0,74.0,5,6,1,0,0,1,0,1,0,0,0,0
40000,16.0,1368.0,90.0,5,11,0,0,1,1,0,1,0,1,0,0
170000,10.9,796.0,32.8,5,11,0,1,0,1,0,1,0,1,0,0
99000,12.99,2494.0,100.0,7,8,1,0,0,0,0,1,0,0,0,0
35000,14.74,2993.0,270.9,5,5,1,0,0,1,0,0,0,0,0,0
49000,25.4,1186.0,73.97,5,4,1,0,0,0,0,1,0,0,0,0
43000,13.4,1997.0,135.1,5,10,0,0,1,0,0,0,0,0,0,0
24500,25.8,1498.0,98.6,5,4,1,0,0,0,0,1,0,0,0,0
25538,16.78,1496.0,88.73,5,4,0,0,1,0,1,1,0,0,0,0
30646,15.4,1497.0,117.3,7,4,0,0,1,0,0,1,0,0,0,0
125000,22.32,1582.0,126.32,5,7,1,0,0,1,0,1,0,0,0,0
120000,17.7,1497.0,78.0,5,14,0,0,1,1,0,1,0,1,0,0
43235,24.29,1498.0,99.0,5,4,1,0,0,0,0,1,0,0,0,0
70000,20.92,998.0,67.1,5,9,0,0,1,1,0,1,0,1,0,0
30000,26.0,1498.0,98.6,5,6,1,0,0,1,0,1,0,0,0,0
139000,18.2,1248.0,73.8,8,7,1,0,0,1,0,1,0,1,0,0
20000,23.95,998.0,67.05,5,5,0,0,1,1,0,1,0,1,0,0
120000,25.44,936.0,57.6,5,9,1,0,0,1,0,1,0,0,0,0
80000,12.5,1794.0,132.0,5,11,0,0,1,1,0,1,0,1,0,0
60000,25.2,1248.0,74.0,5,6,1,0,0,1,0,1,0,0,0,0
13000,20.71,799.0,53.26,5,3,0,0,1,0,0,1,0,0,0,0
75000,24.3,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,0
90000,13.93,2179.0,138.0,7,9,1,0,0,1,0,1,0,0,0,0
56429,19.01,1461.0,108.45,5,8,1,0,0,0,0,1,0,1,0,0
56000,25.83,1498.0,99.0,5,4,1,0,0,1,0,1,0,0,0,0
68089,19.16,2494.0,157.7,5,5,0,0,1,0,1,0,0,0,0,0
75000,25.8,1498.0,98.6,5,6,1,0,0,1,0,1,0,1,0,0
90000,18.8,1248.0,90.0,5,10,1,0,0,0,0,1,0,0,0,0
45000,23.08,1461.0,63.1,5,10,1,0,0,1,0,1,0,0,0,0
72000,22.32,1582.0,126.32,5,9,1,0,0,1,0,1,0,1,0,0
5621,22.0,1197.0,81.8,5,2,0,0,1,0,1,0,0,0,0,0
17000,24.3,1248.0,88.5,5,3,1,0,0,0,0,1,0,0,0,0
30000,24.0,1186.0,73.97,5,3,1,0,0,1,0,1,0,0,0,0
74000,19.67,1582.0,126.2,5,6,1,0,0,1,0,1,0,0,0,0
78432,16.52,1991.0,123.7,5,10,1,0,0,1,0,1,0,0,0,0
45000,19.33,1999.0,177.0,5,4,1,0,0,0,0,0,0,0,0,0
50000,22.54,1396.0,88.73,5,4,1,0,0,1,0,1,0,0,0,0
27000,23.95,998.0,67.05,5,4,0,0,1,1,0,1,0,0,0,0
40000,16.1,796.0,37.0,4,22,0,0,1,1,0,1,0,1,0,0
56494,18.2,1199.0,88.7,5,5,0,0,1,0,1,1,0,0,0,0
25000,19.0,1194.0,94.68,5,3,0,0,1,1,0,1,0,0,0,0
50000,22.54,1396.0,88.73,5,7,1,0,0,1,0,1,0,0,0,0
100000,20.0,1399.0,68.0,5,10,1,0,0,1,0,1,0,0,0,0
30000,23.84,1199.0,84.0,5,4,0,0,1,1,0,1,0,0,0,0
30000,27.3,1498.0,98.6,5,5,1,0,0,1,0,1,0,1,0,0
44000,23.65,1248.0,88.5,5,4,1,0,0,0,0,1,0,0,0,0
8500,16.78,1995.0,190.0,5,2,1,0,0,0,0,0,0,0,0,0
91500,19.7,796.0,46.3,5,11,0,0,1,1,0,1,0,0,0,0
110000,20.36,1197.0,78.9,5,10,0,0,1,1,0,1,0,0,0,1
80000,23.4,1248.0,74.0,5,7,1,0,0,1,0,1,0,0,0,0
125000,22.32,1582.0,126.3,5,8,1,0,0,1,0,1,0,0,0,1
30000,25.2,1248.0,74.0,5,6,1,0,0,1,0,1,0,0,0,0
175000,19.09,1396.0,69.0,5,11,1,0,0,1,0,1,0,0,0,0
60000,16.5,1493.0,70.0,7,4,1,0,0,1,0,1,0,0,0,0
68089,19.16,2494.0,157.7,5,5,0,0,1,0,1,0,0,0,0,0
18000,15.6,1497.0,116.3,5,4,0,0,1,0,0,0,0,0,0,0
70000,18.6,1199.0,79.4,5,8,0,0,1,1,0,1,0,1,0,0
98000,13.68,2393.0,147.51,7,4,1,0,0,0,0,1,0,0,0,0
110000,26.59,1248.0,74.0,5,6,1,0,0,1,0,1,0,0,0,0
120000,19.09,1396.0,69.0,5,12,1,0,0,1,0,1,0,0,0,1
120005,11.0,2987.0,198.5,5,16,1,0,0,1,0,0,0,1,0,0
40000,22.3,1248.0,74.0,5,9,1,0,0,1,0,1,0,0,0,0
120000,12.05,2179.0,120.0,8,13,1,0,0,1,0,1,0,1,0,0
60000,28.09,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,0
120000,18.5,1197.0,82.85,5,8,0,0,1,1,0,1,0,0,0,0
50000,24.3,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,0
27500,18.5,1197.0,82.9,5,9,0,0,1,1,0,1,0,0,0,0
78000,28.09,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,1
38817,27.39,1248.0,74.0,5,3,1,0,0,0,0,1,0,0,0,0
80000,18.9,1197.0,82.0,5,7,0,0,1,1,0,1,0,0,0,1
2118,19.4,1198.0,86.8,5,5,0,0,1,0,0,1,0,0,0,0
53000,24.0,1120.0,70.0,5,6,1,0,0,1,0,1,0,0,0,0
50000,24.3,1248.0,88.5,5,2,1,0,0,1,0,1,0,0,0,0
120600,18.9,998.0,67.1,5,11,0,0,1,1,0,1,0,1,0,0
25000,21.03,1461.0,65.0,5,9,1,0,0,1,0,1,0,0,0,0
110000,17.0,1497.0,118.0,5,11,0,0,1,1,0,1,0,0,0,1
40000,0.0,1086.0,62.0,5,10,0,0,1,1,0,1,1,0,0,0
140000,19.0,998.0,66.1,5,12,0,0,1,1,0,1,0,0,0,1
95000,16.3,1797.0,147.5,5,9,0,0,1,1,0,1,0,0,0,0
56290,24.0,1186.0,73.97,5,4,1,0,0,0,0,1,0,0,0,0
15381,24.3,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,0
70000,28.4,1248.0,74.02,5,2,1,0,0,1,0,1,0,0,0,0
80000,20.54,1598.0,103.6,5,9,1,0,0,1,0,1,0,0,0,1
91182,15.96,2523.0,62.1,7,5,1,0,0,1,0,1,0,0,0,0
